SK_ID_CURR,TARGET
100001,0.0893019005322836
100005,0.10028482376782
100013,0.05309699022921
100028,0.0558377095194108
100038,0.0868484840530405
100042,0.0679223507552383
100057,0.0537499552063953
100065,0.0786163829804654
100066,0.0611225859768657
100067,0.147592649819935
100074,0.0826096222811483
100090,0.0855504900052837
100091,0.0867812001343333
100092,0.101661751268738
100106,0.0646384156254387
100107,0.0889087314441708
100109,0.0788469881704673
100117,0.0518306554862013
100128,0.0890856675150388
100141,0.0644825556112196
100150,0.0540982312601224
100168,0.05293372832613
100169,0.0975777334287703
100170,0.0684885138892961
100171,0.054669435080368
100172,0.0890730163965524
100184,0.096232888879047
100187,0.0699085673559659
100212,0.070253775502714
100222,0.0949745141812166
100223,0.0531541591997435
100232,0.0533851902765313
100241,0.11176898834571
100245,0.0536966311035485
100253,0.0544072437203735
100256,0.0800181361415011
100271,0.0538151310227554
100278,0.0933128525900287
100280,0.0535111825021472
100306,0.0965458275920061
100311,0.162768748609013
100312,0.0590183355313171
100330,0.0711871044891005
100331,0.0640663883956209
100352,0.0949617360448114
100358,0.0900601057307517
100367,0.05933231684669
100382,0.125958226381146
100384,0.084623315109232
100385,0.0873736084698739
100386,0.0656723696299167
100399,0.0601055458235059
100404,0.0974564697582624
100416,0.053679927674157
100422,0.0628182191058915
100426,0.0636578131699816
100438,0.0527518480353814
100444,0.0855371874913213
100445,0.0777949145713768
100446,0.140506020867568
100447,0.0580489154664096
100450,0.0768861485956738
100466,0.0640493026958929
100483,0.0645462288220196
100484,0.0543399602854681
100494,0.0730794016760303
100510,0.098194038157631
100512,0.0620490194314231
100517,0.0522661677858565
100548,0.0878426804610833
100551,0.0671809007162424
100552,0.0798792498765748
100553,0.05270280053005
100561,0.157777736853474
100568,0.18155217971466
100569,0.0612756906177642
100591,0.0711117697208541
100592,0.0542982833474148
100602,0.0667113590566859
100607,0.0550334212740134
100613,0.0642027258758313
100617,0.122164497682381
100618,0.0820119817166357
100622,0.0999881686314157
100625,0.0682374709889712
100677,0.101535879581946
100699,0.0681602350723462
100702,0.21524253966974
100711,0.0939747112897491
100729,0.0975113096141508
100740,0.108920641509844
100744,0.0927545403114252
100745,0.0616635802194981
100747,0.0850666943056706
100751,0.175092979037958
100752,0.0795207544674342
100753,0.17657945159135
100754,0.163003146277939
100760,0.0578588225353257
100762,0.0870214642533629
100763,0.0902850645832051
100765,0.0585025417661545
100770,0.0982898476107365
100772,0.0563622672408796
100777,0.0646927192325339
100791,0.0535492735218412
100792,0.0526736495135059
100797,0.0531762309098867
