SK_ID_CURR,TARGET
100001,0.0368266073489711
100005,0.14368704133414
100013,0.026408459929864
100028,0.0363617888167359
100038,0.119757078098236
100042,0.0444275261360947
100057,0.0118367222005507
100065,0.0411732277047385
100066,0.0173397646679968
100067,0.0676137289283738
100074,0.0597624230875223
100090,0.0290671459772429
100091,0.179925411224787
100092,0.0420788555504388
100106,0.0414122767052279
100107,0.180374077143367
100109,0.0417316009325793
100117,0.022013057112414
100128,0.0699071482926194
100141,0.0408444964287046
100150,0.0400799530065078
100168,0.0119748578977953
100169,0.0600794945006119
100170,0.128169547590213
100171,0.0664266093487342
100172,0.0919844468206259
100184,0.114163362328223
100187,0.0584848498618458
100212,0.0263750512465068
100222,0.0474007419487517
100223,0.0289975638405583
100232,0.0111106410049902
100241,0.122374061684133
100245,0.0167913398059784
100253,0.0181521400422355
100256,0.0732146480795415
100271,0.0108561140253024
100278,0.319407411354594
100280,0.00725118401857643
100306,0.143364336180649
100311,0.0495423348796309
100312,0.0217974302018533
100330,0.114999074393952
100331,0.0333657294769626
100352,0.169319667321094
100358,0.095709596088112
100367,0.0187992702262316
100382,0.12149492869854
100384,0.168771519999159
100385,0.0750905075875763
100386,0.0409993745711465
100399,0.03031784970085
100404,0.0342902551350761
100416,0.0133423102433433
100422,0.0254219217789289
100426,0.0246084703829257
100438,0.0359612251458526
100444,0.127055154057223
100445,0.152010700373438
100446,0.0877523210082048
100447,0.0218182823101563
100450,0.139788357628961
100466,0.0200960973756888
100483,0.0238045866602215
100484,0.0304125270083021
100494,0.0352259547097299
100510,0.19068813793468
100512,0.0143683688134183
100517,0.0181809896551457
100548,0.0302025395912465
100551,0.0534823604482583
100552,0.0881693089984455
100553,0.0165379580958885
100561,0.159185048519795
100568,0.53147478150422
100569,0.0106442525680768
100591,0.0908127800613211
100592,0.037041882402871
100602,0.0406802157022216
100607,0.0556606772528239
100613,0.0742251972721662
100617,0.0859875281528654
100618,0.104480203962659
100622,0.0751370786658207
100625,0.102492198112517
100677,0.137695359308322
100699,0.0478575348706519
100702,0.405368437632526
100711,0.0355547147568396
100729,0.19433160782997
100740,0.169355358437208
100744,0.124051687155422
100745,0.0366830154486857
100747,0.0944173950033665
100751,0.422817946757448
100752,0.0301947311134586
100753,0.169889739058981
100754,0.297104560404323
100760,0.0291631443735775
100762,0.127418213465977
100763,0.025334425730822
100765,0.0220514676447238
100770,0.0624307080054836
100772,0.0208705713122044
100777,0.0212139430057512
100791,0.0201717803615527
100792,0.00876207331723033
100797,0.0254523809597799
100823,0.0285304790803554
100826,0.0310833926274937
100830,0.0445568762471929
100836,0.160830598029427
100872,0.0526711659608942
100910,0.0496696801091191
100913,0.0852549415750915
100918,0.0233320968112363
100931,0.0157668738985932
100952,0.0224386075623316
100953,0.0167822747907179
100965,0.14460479375985
100970,0.0221810706638097
100982,0.164599367002786
100983,0.357215727067042
100984,0.0552300855554807
100987,0.0315173501762385
100997,0.0798506303425375
100998,0.247227963632608
101002,0.073944463546594
101005,0.190343927808997
101008,0.345890723009708
101020,0.0502286999702775
101021,0.0423099046014611
101024,0.0391788409955504
101025,0.242136618166175
101026,0.0229453935809965
101031,0.020800816361208
101041,0.0150004396583758
101051,0.00718486526693873
101055,0.0590865796971027
101056,0.252831929860773
101057,0.0247183657640008
101064,0.0181974908119574
101079,0.0950725633170237
101087,0.0114546331595164
101090,0.031035147255849
101092,0.104954235778397
101097,0.0936459300029535
101099,0.0195453075616323
101107,0.113018733892553
101118,0.0494465235757213
101125,0.0725680571843215
101126,0.0107851552603872
101128,0.0101191979425768
101136,0.0656135050718989
101140,0.154068465633866
101149,0.0628206027998524
101160,0.176835462223274
101169,0.253514153250256
101181,0.0439901502882773
101186,0.00736321468701802
101190,0.0341189210437566
101193,0.099885172791548
101194,0.105093286159801
101198,0.175803845874383
101200,0.0233449419341976
101204,0.0196773495101926
101211,0.0699531866547083
101213,0.047166741852958
101223,0.0334864998981461
101225,0.151420499969423
101237,0.0499945135075296
101243,0.062487583923652
101244,0.0751300007218895
101258,0.0217808889738137
101259,0.132391736791342
101268,0.188798164010786
101269,0.0228160712403584
101271,0.0186296102457583
101279,0.030558232719274
101281,0.147776693767786
101287,0.0398219503571007
101292,0.0374297851277345
101294,0.0297475760246055
101296,0.112071304601024
101297,0.0155162457738059
101299,0.0220061607786417
101301,0.0263733339867503
101305,0.0795059028593228
101308,0.0992094393695289
101318,0.00925388750335254
101327,0.220366249269171
101329,0.00829228513231883
101332,0.0596207800315241
101337,0.0269709722260399
101343,0.0203270109668416
101345,0.0212972421241066
101346,0.0106788351304059
101353,0.0119653975801623
101354,0.176452043217814
101355,0.110674733680754
101356,0.0162134362865426
101362,0.0768622586581132
101363,0.428320630762434
101365,0.0188349906070939
101366,0.0698376508338337
101367,0.275749380567789
101368,0.0196368441166477
101374,0.16843504149025
101380,0.0238564066672596
101383,0.0387509318917855
101398,0.0224205693149026
101399,0.327655984539076
101401,0.203076869501993
101412,0.0515648372787356
101426,0.0664682046441519
101427,0.311350972021184
101428,0.117250331493552
101429,0.181256507595044
101434,0.0234356947629077
101440,0.184419476102705
101448,0.077880016758018
101449,0.0502718059007078
101465,0.0303301940822179
101467,0.0217938871835588
101472,0.0614476285183665
101478,0.29860781337138
101497,0.0627041631764719
101504,0.0590377087398225
101547,0.0129178362807289
101548,0.0708563717823851
101555,0.0531878648010228
101570,0.0136578620629
101572,0.0357816722511757
101578,0.0375205138424306
101580,0.166440937779268
101588,0.136169951812852
101602,0.0493474528593468
101610,0.0933888872434235
101614,0.0454685019853972
101616,0.0362823706479388
101643,0.100363229643129
101644,0.0269662509388916
101649,0.0282263289313924
101650,0.0629064073443537
101665,0.0127426737295444
101667,0.0933347068822981
101669,0.104332480682805
101674,0.116913456725392
101675,0.0078232971857005
101678,0.0903140033424302
101682,0.0307860213347109
101686,0.0187519762115622
101697,0.235283211543689
101700,0.426778769271013
101711,0.0228919673700524
101714,0.0175757561604833
101715,0.245403775438167
101728,0.0239373423952499
101732,0.0466772166335923
101757,0.0775865041263458
101758,0.0311212312715674
101759,0.065921675152982
101762,0.0103630626235775
