SK_ID_CURR,TARGET
100001,0.0178322028368711
100005,0.161262035369873
100013,0.0116481464356184
100028,0.0427581109106541
100038,0.117953449487686
100042,0.0334389917552471
100057,0.00950430147349834
100065,0.0326337553560734
100066,0.00983811169862747
100067,0.0979015454649925
100074,0.0307518038898706
100090,0.0437320806086063
100091,0.0805049240589142
100092,0.0296823531389236
100106,0.0432246401906013
100107,0.189248397946358
100109,0.0364523641765118
100117,0.00487525807693601
100128,0.0487548001110554
100141,0.0379656255245209
100150,0.0171473920345306
100168,0.00850490760058165
100169,0.0229823812842369
100170,0.223429292440414
100171,0.0557499006390572
100172,0.0524421557784081
100184,0.0597794204950333
100187,0.0450435616075993
100212,0.0134177030995488
100222,0.0220566317439079
100223,0.0236752592027187
100232,0.0092022018507123
100241,0.19001966714859
100245,0.0114682884886861
100253,0.00536614330485463
100256,0.0233812537044287
100271,0.00593903614208102
100278,0.24244324862957
100280,0.00600106688216329
100306,0.109433986246586
100311,0.0664051845669746
100312,0.0297231636941433
100330,0.0854738801717758
100331,0.0304269213229418
100352,0.176519960165024
100358,0.0518320724368095
100367,0.0110547766089439
100382,0.121818482875824
100384,0.0523714385926723
100385,0.140210598707199
100386,0.0239791944622993
100399,0.0214748997241259
100404,0.0416515879333019
100416,0.011858819052577
100422,0.0493186302483082
100426,0.0338298641145229
100438,0.0213498659431934
100444,0.0351412706077099
100445,0.178306892514229
100446,0.0236698277294636
100447,0.0111060496419668
100450,0.325520396232605
100466,0.0229835845530033
100483,0.0177687108516693
100484,0.0169375985860825
100494,0.0239962916821241
100510,0.179542243480682
100512,0.0179299525916576
100517,0.0296635366976261
100548,0.0186912454664707
100551,0.036724291741848
100552,0.0248086787760258
100553,0.00951598957180977
100561,0.158937215805054
100568,0.399464666843414
100569,0.0086808018386364
100591,0.0852920114994049
100592,0.0170668140053749
100602,0.0132247814908624
100607,0.0614841915667057
100613,0.0457967594265938
100617,0.0923548564314842
100618,0.0652334094047546
100622,0.0721932277083397
100625,0.0492260083556175
100677,0.123481005430222
100699,0.0386481024324894
100702,0.367866367101669
100711,0.0208535697311163
100729,0.192074462771416
100740,0.172344639897346
100744,0.0743145942687988
100745,0.0679713040590286
100747,0.057660385966301
100751,0.354108393192291
100752,0.0127450441941619
100753,0.0946166813373566
100754,0.247895464301109
100760,0.0171639956533909
100762,0.0876712799072266
100763,0.00846409145742655
100765,0.0111477924510837
100770,0.132986426353455
100772,0.0263517983257771
100777,0.031777448952198
100791,0.0122265871614218
100792,0.00539402710273862
100797,0.025499701499939
100823,0.0252541080117226
100826,0.0263538360595703
100830,0.0210375040769577
100836,0.0786187052726746
100872,0.0923711508512497
100910,0.107601627707481
100913,0.060515008866787
100918,0.0100714573636651
100931,0.00863007549196482
100952,0.0186464302241802
100953,0.0419335290789604
100965,0.084298737347126
100970,0.0221531614661217
100982,0.247999906539917
100983,0.389825493097305
100984,0.0633536353707314
100987,0.0403502285480499
100997,0.0639811530709267
100998,0.305981367826462
101002,0.0280027631670237
101005,0.0918076410889626
101008,0.272166013717651
101020,0.0483412705361843
101021,0.0497016869485378
101024,0.0147051531821489
101025,0.311396688222885
101026,0.0183488465845585
101031,0.0130811659619212
101041,0.014593992382288
101051,0.00461069261655211
101055,0.0707863867282867
101056,0.238756537437439
101057,0.00885260850191116
101064,0.00623253779485822
101079,0.0909607857465744
101087,0.0109034329652786
101090,0.0108981430530548
101092,0.110123299062252
101097,0.0635983943939209
101099,0.0333300493657589
101107,0.119333736598492
101118,0.0825928673148155
101125,0.0825402215123177
101126,0.00802602805197239
101128,0.00650607887655497
101136,0.0455217063426971
101140,0.0453581847250462
101149,0.0407751053571701
101160,0.0832588151097298
101169,0.0493293069303036
101181,0.0191593412309885
101186,0.00321469455957413
101190,0.0167035292834044
101193,0.0860641449689865
101194,0.170669093728065
101198,0.146294131875038
101200,0.0114603769034147
101204,0.0119970310479403
101211,0.0873962193727493
101213,0.0237141586840153
101223,0.019727660343051
101225,0.0707501024007797
101237,0.0179937779903412
101243,0.0312106665223837
101244,0.0436896085739136
101258,0.0326240174472332
101259,0.0604657791554928
101268,0.112821564078331
101269,0.0237869638949633
101271,0.00795440562069416
101279,0.0143232839182019
101281,0.165000021457672
101287,0.0181406568735838
101292,0.0145904328674078
101294,0.018627418205142
101296,0.0399033688008785
101297,0.0097777983173728
101299,0.0183574706315994
101301,0.018123809248209
101305,0.0756946057081223
101308,0.201264604926109
101318,0.00407178467139602
101327,0.245798632502556
101329,0.00589078944176435
101332,0.0625929310917854
101337,0.0213287230581045
